-0.00833267,-8.8095665e-05,-0.00037145615
3.1650066e-05,-0.07333349,-0.00037145615
3.1650066e-05,-8.8095665e-05,-0.014454693
3.1650066e-05,-0.09068876,-0.058965206
3.1650066e-05,-0.08797872,-0.06350224
3.1650066e-05,-0.08994802,-0.061406612
3.1650066e-05,-0.088857144,-0.062627316
3.1650066e-05,-0.089199424,-0.06229394
3.1650066e-05,-0.09042013,-0.0604757
3.1650066e-05,-0.090519965,-0.06018591
3.1650066e-05,-0.08641175,-0.06873083
3.1650066e-05,-0.08766077,-0.06384802
3.1650066e-05,-0.08637841,-0.066289425
3.1650066e-05,-0.08626155,-0.06751013
3.1650066e-05,-0.086809054,-0.06506872
3.1650066e-05,-0.08675802,-0.065173216
3.1650066e-05,-0.08144739,-0.06873083
3.1650066e-05,-0.08300125,-0.06384802
3.1650066e-05,-0.08267026,-0.066289425
3.1650066e-05,-0.08218347,-0.06751013
3.1650066e-05,-0.081875205,-0.06802757
3.1650066e-05,-0.08292652,-0.06506872
3.1650066e-05,-0.08249435,-0.058965206
3.1650066e-05,-0.08280414,-0.061406612
3.1650066e-05,-0.08293952,-0.062627316
3.1650066e-05,-0.08264526,-0.06018591
3.1650066e-05,-0.08946671,-0.054082394
3.1650066e-05,-0.09042013,-0.056986965
3.1650066e-05,-0.09058087,-0.057744503
3.1650066e-05,-0.090302296,-0.0565238
3.1650066e-05,-0.08992742,-0.055303097
3.1650066e-05,-0.08797872,-0.050112166
3.1650066e-05,-0.08852131,-0.051640987
3.1650066e-05,-0.089199424,-0.053389154
3.1650066e-05,-0.08899282,-0.05286169
3.1650066e-05,-0.0880837,-0.050420284
3.1650066e-05,-0.082579024,-0.054082394
3.1650066e-05,-0.082383856,-0.0565238
3.1650066e-05,-0.082395665,-0.057744503
3.1650066e-05,-0.082456164,-0.055303097
3.1650066e-05,-0.08763439,-0.04919958
3.1650066e-05,-0.08259642,-0.04919958
3.1650066e-05,-0.08279673,-0.051640987
3.1650066e-05,-0.082710974,-0.05286169
3.1650066e-05,-0.082772665,-0.050420284
3.1650066e-05,-0.086266056,-0.04431677
3.1650066e-05,-0.08685074,-0.046758175
3.1650066e-05,-0.087206244,-0.047978878
3.1650066e-05,-0.08675802,-0.046401143
3.1650066e-05,-0.08653409,-0.04553747
3.1650066e-05,-0.08078258,-0.04431677
3.1650066e-05,-0.08182752,-0.046758175
3.1650066e-05,-0.0822655,-0.047978878
3.1650066e-05,-0.081875205,-0.04689128
3.1650066e-05,-0.08133116,-0.04553747
3.1650066e-05,-0.08529677,-0.039433956
3.1650066e-05,-0.08579492,-0.041875362
3.1650066e-05,-0.086031325,-0.043096066
3.1650066e-05,-0.085537314,-0.04057829
3.1650066e-05,-0.085552625,-0.04065466
3.1650066e-05,-0.078398876,-0.039433956
3.1650066e-05,-0.0806545,-0.04403741
3.1650066e-05,-0.07964886,-0.041875362
3.1650066e-05,-0.08022863,-0.043096066
3.1650066e-05,-0.0794338,-0.041409403
3.1650066e-05,-0.07904324,-0.04065466
3.1650066e-05,-0.08431855,-0.034551144
3.1650066e-05,-0.08478067,-0.03699255
3.1650066e-05,-0.085033804,-0.038213253
3.1650066e-05,-0.08454147,-0.035771847
3.1650066e-05,-0.078213096,-0.03906869
3.1650066e-05,-0.0838533,-0.029668331
3.1650066e-05,-0.084065005,-0.032109737
3.1650066e-05,-0.08431661,-0.034539707
3.1650066e-05,-0.08416354,-0.03333044
3.1650066e-05,-0.08396088,-0.030889034
3.1650066e-05,-0.08012108,-0.019902706
3.1650066e-05,-0.083620355,-0.027226925
3.1650066e-05,-0.083742954,-0.028447628
3.1650066e-05,-0.08332814,-0.024785519
3.1650066e-05,-0.08348181,-0.026006222
3.1650066e-05,-0.08309591,-0.023699
3.1650066e-05,-0.08248939,-0.022344112
3.1650066e-05,-0.08305586,-0.023564816
3.1650066e-05,-0.0806545,-0.020332083
3.1650066e-05,-0.081875205,-0.021521866
3.1650066e-05,-0.08150372,-0.02112341
3.1650066e-05,-0.078213096,-0.018329069
3.1650066e-05,-0.0794338,-0.019350916
3.1650066e-05,-0.07862608,-0.018682003
-0.003686823,-0.039150596,-0.00037145615
3.1650066e-05,-0.039150596,-0.0019559339
3.1650066e-05,-0.075456716,-0.034551144
3.1650066e-05,-0.07699265,-0.03699255
3.1650066e-05,-0.07771186,-0.038213253
3.1650066e-05,-0.07577169,-0.03503968
3.1650066e-05,-0.07699239,-0.036992103
3.1650066e-05,-0.07621783,-0.035771847
3.1650066e-05,-0.07333028,-0.03122282
3.1650066e-05,-0.07389541,-0.032109737
3.1650066e-05,-0.0747029,-0.03333044
3.1650066e-05,-0.07455099,-0.03308796
3.1650066e-05,-0.072353475,-0.029668331
3.1650066e-05,-0.0731169,-0.030889034
3.1650066e-05,-0.069121115,-0.024785519
3.1650066e-05,-0.070893236,-0.027226925
3.1650066e-05,-0.07210958,-0.029221892
3.1650066e-05,-0.07163632,-0.028447628
3.1650066e-05,-0.07088888,-0.027220033
3.1650066e-05,-0.0700527,-0.026006222
3.1650066e-05,-0.069668174,-0.025480323
3.1650066e-05,-0.06844747,-0.023934886
3.1650066e-05,-0.064806744,-0.019902706
3.1650066e-05,-0.06701148,-0.022344112
3.1650066e-05,-0.06811536,-0.023564816
3.1650066e-05,-0.06722677,-0.022581004
3.1650066e-05,-0.066006064,-0.021253496
3.1650066e-05,-0.06588194,-0.02112341
-0.011928506,-0.058681846,-0.00037145615
3.1650066e-05,-0.058681846,-0.013687506
3.1650066e-05,-0.07724184,-0.0174613
3.1650066e-05,-0.07577169,-0.015924059
3.1650066e-05,-0.07699239,-0.017201908
3.1650066e-05,-0.07605291,-0.016240597
3.1650066e-05,-0.07498923,-0.015019894
3.1650066e-05,-0.07333028,-0.012436815
3.1650066e-05,-0.07338985,-0.012578487
3.1650066e-05,-0.07455099,-0.014427237
3.1650066e-05,-0.07408711,-0.0137991905
3.1650066e-05,-0.072569616,-0.010137081
3.1650066e-05,-0.072849795,-0.011357784
3.1650066e-05,-0.06514079,-0.015019894
3.1650066e-05,-0.06478536,-0.01988203
3.1650066e-05,-0.063671574,-0.018682003
3.1650066e-05,-0.06356466,-0.01857777
3.1650066e-05,-0.06478536,-0.015473485
3.1650066e-05,-0.06356466,-0.015861623
3.1650066e-05,-0.06265513,-0.0174613
3.1650066e-05,-0.061923593,-0.015019894
3.1650066e-05,-0.061123252,-0.015676923
3.1650066e-05,-0.062343955,-0.017105423
3.1650066e-05,-0.06184745,-0.016240597
3.1650066e-05,-0.062343955,-0.015457243
3.1650066e-05,-0.06003528,-0.015019894
3.1650066e-05,-0.06449736,-0.010137081
3.1650066e-05,-0.06521414,-0.0137991905
3.1650066e-05,-0.06500996,-0.012578487
3.1650066e-05,-0.06478536,-0.011432365
3.1650066e-05,-0.06477355,-0.011357784
3.1650066e-05,-0.059001625,-0.010137081
3.1650066e-05,-0.061253786,-0.0137991905
3.1650066e-05,-0.061123252,-0.013491929
3.1650066e-05,-0.060622312,-0.012578487
3.1650066e-05,-0.05990255,-0.014872521
3.1650066e-05,-0.05876611,-0.0137991905
3.1650066e-05,-0.05990255,-0.01137276
3.1650066e-05,-0.059889622,-0.011357784
3.1650066e-05,-0.07273863,-0.0052542686
3.1650066e-05,-0.0725254,-0.007695675
3.1650066e-05,-0.072489224,-0.008916378
3.1650066e-05,-0.072618045,-0.006474972
1.9170344e-05,-0.07333028,-0.00037145615
3.1650066e-05,-0.07333028,-0.00041638315
-0.006519608,-0.06844747,-0.00037145615
-0.0048511624,-0.07033988,-0.00037145615
-0.005440913,-0.069668174,-0.00037145615
-0.0060718656,-0.06893988,-0.00037145615
3.1650066e-05,-0.07305767,-0.0028128624
3.1650066e-05,-0.07288798,-0.0040335655
-0.0027366132,-0.07210958,-0.00037145615
-0.0024097562,-0.072325945,-0.00037145615
-0.004284546,-0.07088888,-0.00037145615
-0.0036304593,-0.0714831,-0.00037145615
3.1650066e-05,-0.07322016,-0.0015921593
-0.0011890531,-0.07292929,-0.00037145615
-0.010989845,-0.06356466,-0.00037145615
-0.009733975,-0.06542455,-0.00037145615
-0.010252126,-0.06478536,-0.00037145615
-0.010954678,-0.06363283,-0.00037145615
-0.011714861,-0.061123252,-0.00037145615
-0.011453457,-0.062343955,-0.00037145615
-0.011859663,-0.05990255,-0.00037145615
3.1650066e-05,-0.06356466,-0.007831462
3.1650066e-05,-0.06411157,-0.008916378
3.1650066e-05,-0.06349369,-0.007695675
3.1650066e-05,-0.058681846,-0.009579554
3.1650066e-05,-0.061630003,-0.0052542686
3.1650066e-05,-0.0627654,-0.006474972
3.1650066e-05,-0.062343955,-0.006013036
3.1650066e-05,-0.058753297,-0.0052542686
3.1650066e-05,-0.058681846,-0.005321957
-0.009183787,-0.066006064,-0.00037145615
-0.0072925687,-0.06771247,-0.00037145615
-0.007846333,-0.06722677,-0.00037145615
-0.008513272,-0.06664704,-0.00037145615
3.1650066e-05,-0.055713087,-0.010137081
3.1650066e-05,-0.05771189,-0.012578487
3.1650066e-05,-0.05624044,-0.010645993
3.1650066e-05,-0.057461143,-0.012175001
3.1650066e-05,-0.056757696,-0.011357784
-0.011352316,-0.04891622,-0.00037145615
-0.011839844,-0.053799033,-0.00037145615
-0.011940651,-0.05624044,-0.00037145615
-0.011951119,-0.057461143,-0.00037145615
-0.0119036585,-0.055019736,-0.00037145615
-0.011668332,-0.051357627,-0.00037145615
-0.011760347,-0.05257833,-0.00037145615
-0.01154156,-0.050136924,-0.00037145615
3.1650066e-05,-0.053799033,-0.00834015
3.1650066e-05,-0.058238834,-0.008916378
3.1650066e-05,-0.05777876,-0.007695675
3.1650066e-05,-0.055019736,-0.009416275
3.1650066e-05,-0.054463886,-0.008916378
3.1650066e-05,-0.057887875,-0.006474972
3.1650066e-05,-0.049582563,-0.0052542686
3.1650066e-05,-0.053079233,-0.007695675
3.1650066e-05,-0.051357627,-0.0063220486
3.1650066e-05,-0.05257833,-0.0072669685
3.1650066e-05,-0.051577903,-0.006474972
3.1650066e-05,-0.050136924,-0.0055584386
3.1650066e-05,-0.04891622,-0.0049662665
-0.0110472515,-0.047695518,-0.00037145615
-0.010954678,-0.047427036,-0.00037145615
-0.01056654,-0.046474814,-0.00037145615
-0.009880491,-0.04525411,-0.00037145615
-0.009733975,-0.045067996,-0.00037145615
-0.008813567,-0.04403341,-0.00037145615
3.1650066e-05,-0.046474814,-0.00399445
3.1650066e-05,-0.047695518,-0.004504107
3.1650066e-05,-0.046576217,-0.0040335655
3.1650066e-05,-0.04403341,-0.0029832944
3.1650066e-05,-0.04525411,-0.003487587
-0.008513272,-0.043763846,-0.00037145615
-0.0072925687,-0.042859383,-0.00037145615
-0.0072246194,-0.042812705,-0.00037145615
-0.0060718656,-0.041913383,-0.00037145615
-0.005746238,-0.041592002,-0.00037145615
-0.0048511624,-0.04069391,-0.00037145615
3.1650066e-05,-0.043623365,-0.0028128624
3.1650066e-05,-0.042812705,-0.0025048926
3.1650066e-05,-0.041592002,-0.0021401867
-0.004545912,-0.0403713,-0.00037145615
3.1650066e-05,-0.0403713,-0.0019338429
3.1650066e-05,-0.026430108,-0.010137081
3.1650066e-05,-0.025722861,-0.010568842
3.1650066e-05,-0.024502158,-0.011260107
3.1650066e-05,-0.021829113,-0.012578487
